speed_mean,speed_max,speed_std,throttle_mean,throttle_max,throttle_full_pct,brake_mean,brake_applications,rpm_mean,rpm_max,gear_mean,gear_shifts,drs_active_pct,telemetry_points,lap_duration,lap_number,lap_time_seconds,compound,tyre_life,wear_total,stint_id,wear_cumulative,degradation_normalized,baseline_time,predicted_lap_time,scenario,time_saved
153.29246827823957,273.0,66.79842003408537,46.78773243835758,100.0,31.62251655629139,0.24172185430463577,146,9281.254606340563,11752.0,3.6788079470198674,39,0.0,604,77.428,49.0,77.428,MEDIUM,49.0,38626.55948606039,1,1661062.6612399397,0.9999999388922179,78.129,82.03544976128552,50% Improved Tire,2.3871447751844244e-07
154.1386387877665,274.0,66.94643680829198,48.2776162853345,100.0,31.365935919055648,0.23946037099494097,142,9341.25242248935,11792.0,3.730185497470489,40,0.0,593,77.314,50.0,77.314,MEDIUM,50.0,38131.8787670722,1,1699194.540007012,0.9999999582658209,78.129,82.03544983696752,50% Improved Tire,1.6303248173699103e-07
152.37140601149406,272.0,65.60337910167699,46.935200368042615,100.0,30.28169014084507,0.2676056338028169,152,9322.13485622658,11724.0,3.6549295774647885,40,0.0,568,77.427,51.0,77.427,MEDIUM,51.0,35174.271828531695,1,1734368.8118355435,0.999999970641629,78.129,82.03544988531299,50% Improved Tire,1.1468702609818138e-07
142.6948841008272,272.0,65.06805503177031,41.924531327922026,100.0,22.55054432348367,0.2846034214618974,183,9080.556149058088,12046.0,3.43701399688958,40,0.0,643,84.046,52.0,84.046,MEDIUM,52.0,39062.21502687062,1,1773431.026862414,0.9999999801350758,78.129,82.03544992239868,50% Improved Tire,7.76013280301413e-08
132.3615662650807,268.0,63.97962158286349,34.297875829310215,100.0,17.276720351390924,0.2957540263543192,202,8752.119042385797,11912.0,3.1551976573938507,43,0.0,683,89.919,53.0,89.919,MEDIUM,53.0,39547.89322549311,1,1812978.9200879072,0.999999986623805,78.129,82.03544994774656,50% Improved Tire,5.225345489634492e-08
121.26162309296826,267.0,60.553296850069266,29.3353090786676,100.0,10.67193675889328,0.3372859025032938,256,8457.867212978903,12129.0,2.8155467720685112,32,0.0,759,98.946,54.0,98.946,MEDIUM,54.0,39768.825387455545,1,1852747.7454753628,0.9999999910129165,78.129,82.03544996489242,50% Improved Tire,3.51075897242481e-08
115.68750738152659,263.0,55.477546436496944,26.977739939144794,100.0,9.80891719745223,0.3146496815286624,247,8390.515104519998,12376.0,2.6904458598726113,35,0.0,785,103.464,57.0,103.464,INTERMEDIATE,2.0,27218.454741961854,2,27218.454741961854,0.23828632417544904,102.808,104.03288702079149,50% Improved Tire,0.9330131950768532
115.21311009598749,262.0,56.907091322632056,25.83668367116393,100.0,9.102244389027431,0.33665835411471323,270,8389.395310292213,12538.0,2.64214463840399,37,0.0,802,102.808,58.0,102.808,INTERMEDIATE,3.0,29567.09784931093,2,56785.55259127278,0.4332605053609908,102.808,105.03513230175766,50% Improved Tire,1.2622038351923095
114.92239737535796,261.0,56.78910777061329,26.9661126989559,100.0,10.678391959798995,0.33542713567839194,267,8471.394791395602,12296.0,2.608040201005025,36,0.0,796,103.791,59.0,103.791,INTERMEDIATE,4.0,29214.59248513519,2,86000.14507640796,0.5768385315901547,102.808,105.77318078778603,50% Improved Tire,1.2547502562601949
117.1166139864259,264.0,56.779932141017014,28.218776519444464,100.0,12.082262210796916,0.32390745501285345,252,8479.928441575135,12576.0,2.717223650385604,35,0.0,778,101.54,60.0,101.54,INTERMEDIATE,5.0,28436.086838565254,2,114436.23191497322,0.6815730921965654,102.808,106.31155832312722,50% Improved Tire,1.1156272431424128
